,time,month,age,temp,lowest_temp,highest_temp,humidity,total_sun,air_pressure,daily_temp_diff,suicide,delayed_unemployment,sex_0,sex_1,marriage_1,marriage_2,marriage_3,marriage_4,job_1,job_2,job_3,job_5,job_6,job_7,job_8,job_9,job_10,edu_1,edu_2,edu_3,edu_4,edu_5,edu_6
98626,8,10,69,13.2,9.3,18.0,53.8,7.9,1008.6,8.7,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
98627,8,10,75,13.2,9.3,18.0,53.8,7.9,1008.6,8.7,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
98628,7,10,72,13.2,9.3,18.0,53.8,7.9,1008.6,8.7,1,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
98968,9,10,80,13.6,6.6,21.2,53.8,10.2,1012.7,14.6,1,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
98969,17,10,69,13.6,6.6,21.2,53.8,10.2,1012.7,14.6,1,3.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
98970,17,10,89,13.6,6.6,21.2,53.8,10.2,1012.7,14.6,1,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
98971,19,10,73,13.6,6.6,21.2,53.8,10.2,1012.7,14.6,1,3.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
98972,22,10,84,13.6,6.6,21.2,53.8,10.2,1012.7,14.6,1,3.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
99039,14,10,79,13.6,6.6,21.2,53.8,10.2,1012.7,14.6,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
99152,9,10,68,15.5,9.4,22.5,68.9,9.6,1013.6,13.1,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
99282,14,10,75,15.5,9.4,22.5,68.9,9.6,1013.6,13.1,1,3.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
99283,16,10,70,15.5,9.4,22.5,68.9,9.6,1013.6,13.1,1,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
99736,15,10,86,17.0,11.2,22.7,61.0,6.2,1011.9,11.5,1,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
100160,7,10,77,14.4,12.9,17.1,97.8,0.0,1006.6,4.2,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100365,17,10,70,13.8,11.9,15.7,92.8,0.0,1007.0,3.8,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
100388,8,10,68,13.8,11.9,15.7,92.8,0.0,1007.0,3.8,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
100389,15,10,76,13.8,11.9,15.7,92.8,0.0,1007.0,3.8,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
100693,17,10,91,13.6,10.4,18.7,69.0,8.1,1010.1,8.3,1,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
100694,23,10,67,13.6,10.4,18.7,69.0,8.1,1010.1,8.3,1,3.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
100764,10,10,80,13.6,10.4,18.7,69.0,8.1,1010.1,8.3,1,3.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
100765,13,10,83,13.6,10.4,18.7,69.0,8.1,1010.1,8.3,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
100838,0,10,65,13.6,10.4,18.7,69.0,8.1,1010.1,8.3,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
100839,4,10,90,13.6,10.4,18.7,69.0,8.1,1010.1,8.3,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
100961,20,10,69,13.8,8.5,20.6,67.8,9.9,1010.7,12.1,1,3.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
100965,10,10,73,13.8,8.5,20.6,67.8,9.9,1010.7,12.1,1,3.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
100970,20,10,75,13.8,8.5,20.6,67.8,9.9,1010.7,12.1,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
100981,16,10,76,13.8,8.5,20.6,67.8,9.9,1010.7,12.1,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
101348,2,10,72,15.1,9.9,21.0,78.0,7.5,1010.1,11.1,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
101349,7,10,80,15.1,9.9,21.0,78.0,7.5,1010.1,11.1,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
101351,17,10,73,15.1,9.9,21.0,78.0,7.5,1010.1,11.1,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
101403,10,10,70,15.1,9.9,21.0,78.0,7.5,1010.1,11.1,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
101858,6,10,83,16.5,12.9,22.2,81.1,6.0,1009.9,9.3,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
101859,17,10,73,16.5,12.9,22.2,81.1,6.0,1009.9,9.3,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
101860,20,10,84,16.5,12.9,22.2,81.1,6.0,1009.9,9.3,1,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
102114,6,10,73,16.0,11.6,19.9,76.9,2.9,1008.1,8.3,1,3.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
102200,13,10,74,16.0,11.6,19.9,76.9,2.9,1008.1,8.3,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
102633,9,10,89,10.7,6.1,16.9,35.3,9.8,1013.2,10.8,1,3.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
102685,12,10,72,10.7,6.1,16.9,35.3,9.8,1013.2,10.8,1,3.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
102686,15,10,74,10.7,6.1,16.9,35.3,9.8,1013.2,10.8,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
102695,19,10,74,10.7,6.1,16.9,35.3,9.8,1013.2,10.8,1,3.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
102696,15,10,71,10.7,6.1,16.9,35.3,9.8,1013.2,10.8,1,3.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
102698,11,10,68,10.7,6.1,16.9,35.3,9.8,1013.2,10.8,1,3.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
102978,4,10,71,10.2,2.7,19.4,43.4,9.7,1015.7,16.7,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
102979,7,10,67,10.2,2.7,19.4,43.4,9.7,1015.7,16.7,1,3.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
102980,16,10,72,10.2,2.7,19.4,43.4,9.7,1015.7,16.7,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
102981,8,10,103,10.2,2.7,19.4,43.4,9.7,1015.7,16.7,1,3.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
103065,18,10,65,12.1,4.9,20.8,46.4,9.0,1016.0,15.9,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
103066,13,10,85,12.1,4.9,20.8,46.4,9.0,1016.0,15.9,1,3.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
103140,12,10,72,12.1,4.9,20.8,46.4,9.0,1016.0,15.9,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
103342,3,10,69,14.2,7.7,20.8,45.8,5.9,1013.8,13.1,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
103343,4,10,73,14.2,7.7,20.8,45.8,5.9,1013.8,13.1,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
103393,7,10,92,14.2,7.7,20.8,45.8,5.9,1013.8,13.1,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
103448,19,10,81,14.2,7.7,20.8,45.8,5.9,1013.8,13.1,1,3.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
103449,7,10,91,14.2,7.7,20.8,45.8,5.9,1013.8,13.1,1,3.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
103836,7,10,84,15.0,12.8,18.2,62.1,0.3,1008.2,5.4,1,3.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
104022,8,11,69,17.3,15.1,22.9,63.4,6.0,1002.8,7.8,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
104032,1,11,73,17.3,15.1,22.9,63.4,6.0,1002.8,7.8,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
104033,8,11,72,17.3,15.1,22.9,63.4,6.0,1002.8,7.8,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
104289,14,11,75,12.0,7.1,15.4,50.5,8.3,1001.5,8.3,1,3.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
104296,8,11,75,12.0,7.1,15.4,50.5,8.3,1001.5,8.3,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
104298,20,11,89,12.0,7.1,15.4,50.5,8.3,1001.5,8.3,1,3.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
104316,11,11,80,12.0,7.1,15.4,50.5,8.3,1001.5,8.3,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
104335,12,11,67,12.0,7.1,15.4,50.5,8.3,1001.5,8.3,1,3.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
104702,14,11,73,9.3,3.8,14.8,40.9,9.7,1008.6,11.0,1,3.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
104862,5,11,81,9.3,3.8,14.8,40.9,9.7,1008.6,11.0,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
104949,18,11,79,9.3,3.8,14.8,40.9,9.7,1008.6,11.0,1,3.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
105134,7,11,87,11.3,5.4,18.5,60.5,9.7,1011.6,13.1,1,3.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
105135,7,11,84,11.3,5.4,18.5,60.5,9.7,1011.6,13.1,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
105190,12,11,90,11.3,5.4,18.5,60.5,9.7,1011.6,13.1,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
105642,10,11,68,12.4,6.4,18.4,65.6,8.0,1010.4,12.0,1,3.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
105645,8,11,88,12.4,6.4,18.4,65.6,8.0,1010.4,12.0,1,3.3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
105649,13,11,65,12.4,6.4,18.4,65.6,8.0,1010.4,12.0,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
105701,13,11,70,13.5,9.5,17.7,61.0,6.8,1010.2,8.2,1,3.3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105705,6,11,87,13.5,9.5,17.7,61.0,6.8,1010.2,8.2,1,3.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
105712,6,11,67,13.5,9.5,17.7,61.0,6.8,1010.2,8.2,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
105921,16,11,75,13.5,9.5,17.7,61.0,6.8,1010.2,8.2,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
105925,23,11,73,13.5,9.5,17.7,61.0,6.8,1010.2,8.2,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
105956,14,11,87,13.5,9.5,17.7,61.0,6.8,1010.2,8.2,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
105957,15,11,66,13.5,9.5,17.7,61.0,6.8,1010.2,8.2,1,3.3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
105958,19,11,66,13.5,9.5,17.7,61.0,6.8,1010.2,8.2,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
106133,11,11,70,9.8,5.1,16.5,52.5,9.5,1014.9,11.4,1,3.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
106134,15,11,91,9.8,5.1,16.5,52.5,9.5,1014.9,11.4,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
106135,16,11,83,9.8,5.1,16.5,52.5,9.5,1014.9,11.4,1,3.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
106209,1,11,73,9.8,5.1,16.5,52.5,9.5,1014.9,11.4,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
106210,7,11,78,9.8,5.1,16.5,52.5,9.5,1014.9,11.4,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
106211,8,11,75,9.8,5.1,16.5,52.5,9.5,1014.9,11.4,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
106434,9,11,79,9.9,6.9,15.1,61.9,0.8,1014.3,8.2,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
106438,12,11,72,9.9,6.9,15.1,61.9,0.8,1014.3,8.2,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
106443,5,11,73,9.9,6.9,15.1,61.9,0.8,1014.3,8.2,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
106444,7,11,68,9.9,6.9,15.1,61.9,0.8,1014.3,8.2,1,3.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
107069,1,11,73,10.0,6.3,15.5,46.3,9.5,1013.4,9.2,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107070,9,11,68,10.0,6.3,15.5,46.3,9.5,1013.4,9.2,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
107071,10,11,72,10.0,6.3,15.5,46.3,9.5,1013.4,9.2,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
107083,17,11,75,10.0,6.3,15.5,46.3,9.5,1013.4,9.2,1,3.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107342,7,11,78,9.4,3.5,16.5,49.9,9.7,1012.2,13.0,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
107343,6,11,78,9.4,3.5,16.5,49.9,9.7,1012.2,13.0,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
107748,16,11,95,9.4,4.6,14.5,67.4,7.1,1006.2,9.9,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
107812,3,11,89,9.4,4.6,14.5,67.4,7.1,1006.2,9.9,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
107813,7,11,78,9.4,4.6,14.5,67.4,7.1,1006.2,9.9,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
107814,8,11,71,9.4,4.6,14.5,67.4,7.1,1006.2,9.9,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
107815,18,11,72,9.4,4.6,14.5,67.4,7.1,1006.2,9.9,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
107816,3,11,69,9.4,4.6,14.5,67.4,7.1,1006.2,9.9,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
107817,14,11,71,9.4,4.6,14.5,67.4,7.1,1006.2,9.9,1,3.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107836,19,11,77,9.4,4.6,14.5,67.4,7.1,1006.2,9.9,1,3.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
107987,1,11,66,6.0,-1.3,10.0,50.6,8.4,1003.8,11.3,1,3.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
108142,14,11,68,6.0,-1.3,10.0,50.6,8.4,1003.8,11.3,1,3.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
108161,9,11,88,6.0,-1.3,10.0,50.6,8.4,1003.8,11.3,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
108190,12,11,78,6.0,-1.3,10.0,50.6,8.4,1003.8,11.3,1,3.3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
108191,13,11,72,6.0,-1.3,10.0,50.6,8.4,1003.8,11.3,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
108750,23,11,74,4.2,-1.4,10.0,54.0,9.5,1014.5,11.4,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
108780,19,11,81,4.2,-1.4,10.0,54.0,9.5,1014.5,11.4,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
108946,12,11,85,4.1,-0.5,9.5,38.3,9.3,1018.9,10.0,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
109035,18,11,72,4.1,-0.5,9.5,38.3,9.3,1018.9,10.0,1,3.3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
109570,5,11,77,6.6,2.6,12.4,42.6,7.5,1015.3,9.8,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
109864,6,11,67,6.2,3.8,9.0,75.5,5.7,1014.0,5.2,1,3.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
109865,11,11,71,6.2,3.8,9.0,75.5,5.7,1014.0,5.2,1,3.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
110279,7,11,77,5.0,1.7,10.4,53.4,9.4,1017.6,8.7,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
110400,13,11,68,5.0,1.7,10.4,53.4,9.4,1017.6,8.7,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
110573,19,11,66,5.6,-0.6,12.6,55.4,9.0,1017.1,13.2,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
110574,14,11,83,5.6,-0.6,12.6,55.4,9.0,1017.1,13.2,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
111180,12,11,75,11.3,5.9,16.5,62.5,6.1,1012.3,10.6,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
111273,16,11,79,11.3,5.9,16.5,62.5,6.1,1012.3,10.6,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
111274,17,11,75,11.3,5.9,16.5,62.5,6.1,1012.3,10.6,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
111568,18,11,75,11.0,8.0,12.7,90.9,0.4,1013.5,4.7,1,3.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
111574,0,11,79,11.0,8.0,12.7,90.9,0.4,1013.5,4.7,1,3.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
111929,14,11,86,9.0,6.3,12.3,80.0,1.6,1015.1,6.0,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
111934,21,11,65,9.0,6.3,12.3,80.0,1.6,1015.1,6.0,1,3.3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111937,18,11,77,9.0,6.3,12.3,80.0,1.6,1015.1,6.0,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
111971,0,11,69,9.0,6.3,12.3,80.0,1.6,1015.1,6.0,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
112260,11,11,69,9.8,8.0,13.2,59.8,0.0,1010.3,5.2,1,3.3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
112306,16,11,68,9.8,8.0,13.2,59.8,0.0,1010.3,5.2,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
112836,2,11,66,10.2,6.6,15.1,56.0,5.7,1007.5,8.5,1,3.3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
112837,19,11,78,10.2,6.6,15.1,56.0,5.7,1007.5,8.5,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
112838,20,11,66,10.2,6.6,15.1,56.0,5.7,1007.5,8.5,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
112839,11,11,78,10.2,6.6,15.1,56.0,5.7,1007.5,8.5,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
112840,19,11,91,10.2,6.6,15.1,56.0,5.7,1007.5,8.5,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
112995,21,11,81,11.0,8.2,16.3,58.8,7.4,1008.3,8.1,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
113002,21,11,76,11.0,8.2,16.3,58.8,7.4,1008.3,8.1,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
113003,0,11,74,11.0,8.2,16.3,58.8,7.4,1008.3,8.1,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
113503,22,11,81,10.4,6.7,14.9,69.9,3.3,1012.3,8.2,1,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
113749,20,11,70,8.8,6.5,10.1,88.0,0.0,1004.8,3.6,1,3.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
113823,7,11,72,8.8,6.5,10.1,88.0,0.0,1004.8,3.6,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
114111,5,11,66,8.3,5.5,12.8,83.9,6.7,1010.1,7.3,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
114112,9,11,83,8.3,5.5,12.8,83.9,6.7,1010.1,7.3,1,3.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
114113,16,11,77,8.3,5.5,12.8,83.9,6.7,1010.1,7.3,1,3.3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
114525,15,11,73,9.1,7.2,11.1,88.1,0.8,1002.4,3.9,1,3.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
115048,23,12,74,-1.1,-7.2,7.9,58.8,4.6,1004.4,15.1,1,3.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
115096,17,12,71,-1.1,-7.2,7.9,58.8,4.6,1004.4,15.1,1,3.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
115097,12,12,82,-1.1,-7.2,7.9,58.8,4.6,1004.4,15.1,1,3.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
115170,14,12,70,-1.1,-7.2,7.9,58.8,4.6,1004.4,15.1,1,3.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
115298,12,12,75,-5.4,-8.2,-2.7,42.3,9.0,1011.5,5.5,1,3.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
115920,23,12,90,-3.3,-6.5,-0.5,70.6,4.5,1009.4,6.0,1,3.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
115949,16,12,73,-3.3,-6.5,-0.5,70.6,4.5,1009.4,6.0,1,3.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
116217,16,12,73,-4.6,-7.4,-0.2,43.0,8.9,1009.6,7.2,1,3.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
116218,16,12,76,-4.6,-7.4,-0.2,43.0,8.9,1009.6,7.2,1,3.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
116219,19,12,77,-4.6,-7.4,-0.2,43.0,8.9,1009.6,7.2,1,3.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
116482,15,12,68,-6.6,-10.1,-2.5,45.5,9.3,1010.8,7.6,1,3.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
116483,3,12,81,-6.6,-10.1,-2.5,45.5,9.3,1010.8,7.6,1,3.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
116717,17,12,88,-5.6,-8.8,-0.5,47.5,9.1,1013.6,8.3,1,3.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
116751,13,12,65,-5.6,-8.8,-0.5,47.5,9.1,1013.6,8.3,1,3.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
